tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
554160,510815,2016-04-18,0,16,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1718 PARKVIEW AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2026602,New York,40.84723348,-73.82808387,1031813.739,247994.113
59059,510752,2015-07-10,0,20,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1731 JARVIS AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2026602,New York,40.84678582,-73.83002936,1031275.801,247829.9647
181183,510761,2015-08-27,0,12,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,1721 MAHAN AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2026602,New York,40.84679951,-73.82899274,1031562.593,247835.5096
380199,510919,2015-10-26,0,29,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1914 HOBART AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.84968306,-73.83120233,1030949.243,248884.9084
380784,510897,2015-10-26,0,17,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2857 ST THERESA AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.84962406,-73.83315324,1030409.548,248862.3806
381536,510994,2015-10-26,0,8,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3250 WESTCHESTER AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.85227664,-73.8282758,1031757.037,249831.4223
381540,510994,2015-10-26,0,9,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3239 WESTCHESTER AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.85213437,-73.82858956,1031670.339,249779.4155
379933,511018,2015-10-26,0,28,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2855 EAST 196 STREET,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.85397897,-73.83276084,1030515.081,250449.2442
381208,510903,2015-10-26,0,12,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1912 HUTCHINSON RIVER PARKWAY EAST,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.85008324,-73.83568833,1029707.883,249028.3494
381143,510900,2015-10-26,0,15,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1912 MULFORD AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.8499925,-73.83479315,1029955.601,248995.7547
376849,510995,2015-10-26,0,6,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2036 HOBART AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.85294467,-73.83085517,1031042.993,250073.4195
380214,510925,2015-10-26,0,26,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3125 ARNOW PLACE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.85027587,-73.82917775,1031508.937,249101.9769
376848,510995,2015-10-26,0,6,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2036 HOBART AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.85289542,-73.83086037,1031041.589,250055.4743
380213,510925,2015-10-26,0,32,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3125 ARNOW PLACE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.85027955,-73.82905965,1031541.607,249103.3831
376878,511011,2015-10-26,0,9,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2109 ST PAUL AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.85440044,-73.83011723,1031246.109,250604.2075
378157,510973,2015-10-26,0,21,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2029 MAYFLOWER AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.85290522,-73.83380276,1030227.586,250057.4862
571972,510905,2016-06-01,0,16,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1907 MULFORD AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2030000,New York,40.84988284,-73.83493014,1029917.778,248955.7298
341677,510755,2015-10-17,0,28,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,61 FORDHAM STREET,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.84684558,-73.78857799,1042744.085,247876.7038
342084,510886,2015-10-17,0,5,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,358 CITY ISLAND AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.84856526,-73.78686224,1043217.256,248504.3967
435826,516082,2015-11-06,0,5,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,412 HUNTER AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.84992703,-73.78850467,1042761.66,248999.4364
436331,510955,2015-11-06,0,12,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,498 CITY ISLAND AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.85201255,-73.78873093,1042697.232,249759.1177
436408,510979,2015-11-06,0,25,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,530 CITY ISLAND AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.85288156,-73.78957844,1042462.008,250075.1669
516044,510598,2015-12-14,0,11,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,94 CENTRE STREET,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.8442437,-73.786073,1043439.453,246930.4245
515879,511039,2015-12-14,0,4,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,655 MINNIEFORD AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.85644017,-73.79057448,1042183.36,251371.0393
515889,510553,2015-12-14,0,6,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,76 WINTERS STREET,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.84337002,-73.78679974,1043239.155,246611.6226
511268,510262,2015-12-11,0,9,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,90 REYNOLDS STREET,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.84162221,-73.7853788,1043633.866,245975.7919
515501,510954,2015-12-14,0,4,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,452 CITY ISLAND AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.85100512,-73.78824225,1042833.311,249392.4019
515489,510821,2015-12-14,0,30,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,281 FORDHAM PLACE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.84713132,-73.78379296,1044067.7,247984.0402
511288,510168,2015-12-11,0,24,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,174 BELDEN STREET,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.83845527,-73.78186976,1044607.659,244824.3575
511569,510443,2015-12-11,0,28,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,70 PELL PLACE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.84210042,-73.78633655,1043368.439,246149.3719
511488,510252,2015-12-11,0,14,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,59 CITY ISLAND AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.83965812,-73.78376655,1044081.727,245261.2996
511234,510253,2015-12-11,0,29,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,90 BUCKLEY STREET,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.8397984,-73.78464535,1043838.438,245311.8103
16500,510932,2015-06-10,0,27,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,452 KING AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.85133887,-73.78636825,1043351.459,249515.2563
289496,515807,2015-10-06,0,3,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3152 MIDDLETOWN ROAD,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027600,New York,40.84611045,-73.82504939,1032654.101,247586.6141
286982,510590,2015-10-06,0,12,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1468 KENNELWORTH PLACE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027401,New York,40.84356287,-73.82222304,1033437.956,246660.011
287531,510653,2015-10-06,0,11,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3210 AMPERE AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027401,New York,40.84616859,-73.82057372,1033892.351,247610.3004
272278,509907,2015-09-30,0,19,OffsetFromCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3209 LAYTON AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027401,New York,40.83514405,-73.82028111,1033981.549,243593.8226
283136,516242,2015-10-05,0,10,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1234 KEARNEY AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027401,New York,40.83817369,-73.8247565,1032740.918,244695.1235
291048,510578,2015-10-07,0,19,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3192 SPENCER DRIVE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027401,New York,40.84273426,-73.8211744,1033728.716,246358.7075
283026,510059,2015-10-05,0,13,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3159 BAISLEY AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027401,New York,40.83722092,-73.82315948,1033183.526,244348.8808
507996,602761,2015-12-09,0,6,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1140 FAIRFAX AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027401,New York,40.83569537,-73.82369515,1033036.418,243792.7707
115381,510370,2015-08-03,0,13,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,3166 VALHALLA DRIVE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027401,New York,40.84031878,-73.82236064,1033402.283,245477.991
115177,510183,2015-08-03,0,13,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,3170 PARSIFAL PLACE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027401,New York,40.83970427,-73.82252792,1033356.451,245254.0122
115456,510270,2015-08-04,0,15,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,1342 MC DONOUGH PLACE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027401,New York,40.84003149,-73.82496592,1032681.621,245371.8699
289423,510777,2015-10-06,0,44,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1642 LIBRARY AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027402,New York,40.84755929,-73.81817366,1034555.329,248118.3529
289425,510777,2015-10-06,0,27,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1650 LIBRARY AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027402,New York,40.84777065,-73.81816008,1034558.927,248195.3688
282898,510417,2015-10-05,0,13,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3299 POLO PLACE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027402,New York,40.84017817,-73.81829588,1034527.093,245429.0709
289416,510777,2015-10-06,0,12,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1618 LIBRARY AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027402,New York,40.84675522,-73.81822533,1034541.642,247825.3725
288168,510783,2015-10-06,0,20,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1627 LIBRARY AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027402,New York,40.84704381,-73.81834591,1034508.065,247930.4461
282757,510416,2015-10-05,0,10,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3371 CAMPBELL DRIVE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027402,New York,40.84029318,-73.81776683,1034673.393,245471.2762
15562,510585,2015-06-10,0,7,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3282 RADIO DRIVE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027402,New York,40.84351558,-73.81834507,1034510.961,246644.9848
15558,510585,2015-06-10,0,15,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3272 RADIO DRIVE,10465,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2027402,New York,40.84353404,-73.81881972,1034379.62,246651.4375
366240,512922,2015-10-23,0,11,OffsetFromCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2705 WILLIAMSBRIDGE ROAD,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2034200,New York,40.8660926,-73.86042796,1022854.218,254849.2965
366239,512922,2015-10-23,0,13,OffsetFromCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2705 WILLIAMSBRIDGE ROAD,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2034200,New York,40.86601466,-73.86042968,1022853.787,254820.8995
366238,512922,2015-10-23,0,30,OffsetFromCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2700 RADCLIFF AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2034200,New York,40.8659477,-73.86043115,1022853.417,254796.5023
366637,513002,2015-10-23,0,18,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2711 PAULDING AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2034200,New York,40.86608218,-73.85871389,1023328.316,254846.2587
216576,512816,2015-09-11,0,7,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,2773 MORGAN AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2036000,New York,40.86727592,-73.84530648,1027035.901,255287.4498
216575,512816,2015-09-11,0,18,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,2775 MORGAN AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2036000,New York,40.86737744,-73.84530335,1027036.7,255324.4412
216579,512816,2015-09-11,0,25,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,2733 MORGAN AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2036000,New York,40.86635478,-73.84533485,1027028.644,254951.8287
216318,512813,2015-09-11,0,14,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,1405 ALLERTON AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2036000,New York,40.86533803,-73.84587714,1026879.306,254581.1257
286798,512820,2015-10-06,0,8,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2703 SEYMOUR AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2036000,New York,40.86549412,-73.84630297,1026761.424,254637.787
370928,512952,2015-10-23,0,11,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2771 MICKLE AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2036000,New York,40.86760033,-73.84095217,1028240.021,255407.8019
370929,512952,2015-10-23,0,14,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1554 EAST GUN HILL ROAD,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2036000,New York,40.86763474,-73.8410184,1028221.679,255420.3075
370157,512934,2015-10-23,0,9,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2731 KINGSLAND AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2036000,New York,40.86622721,-73.83889968,1028808.625,254908.5608
330939,512664,2015-10-15,0,15,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2515 MORGAN AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.86318799,-73.84543284,1027003.578,253797.9997
331637,512534,2015-10-15,0,7,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1403 WARING AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.86101029,-73.8461315,1026811.721,253004.2408
331636,512534,2015-10-15,0,15,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1403 WARING AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.86101203,-73.84623849,1026782.127,253004.8218
331932,512537,2015-10-15,0,21,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2445 MORGAN AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.86241415,-73.8454654,1026995.071,253516.0419
331567,512535,2015-10-15,0,9,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2446 SEYMOUR AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.8624101,-73.84626164,1026774.829,253514.181
330096,512539,2015-10-15,0,21,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2442 FISH AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.86219498,-73.84721136,1026512.268,253435.3446
332113,512459,2015-10-15,0,12,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2318 FISH AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.86040081,-73.84726817,1026497.693,252781.6336
332112,512459,2015-10-15,0,16,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2318 FISH AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.86043484,-73.84726702,1026497.99,252794.0302
330460,512670,2015-10-15,0,27,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2564 FISH AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.8648655,-73.84712531,1026534.372,254408.359
361351,512420,2015-10-22,0,3,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2315 FENTON AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.85998383,-73.84459642,1027237.005,252631.0092
364015,512279,2015-10-22,0,18,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1441 PELHAM PARKWAY NORTH,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031400,New York,40.85852837,-73.84465097,1027222.857,252100.7035
360972,512384,2015-10-22,0,96,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2330 EASTCHESTER ROAD,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.85996324,-73.842948,1027692.996,252624.3232
331551,512655,2015-10-15,0,20,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2544 FENTON AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.86404228,-73.84433024,1027308.006,254109.7884
331550,512655,2015-10-15,0,16,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2536 FENTON AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.8638406,-73.84433676,1027306.333,254036.3076
364586,512739,2015-10-22,0,19,OffsetFromCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2534 WOODHULL AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.86403855,-73.84161672,1028058.564,254109.776
364588,512739,2015-10-22,0,18,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2526 WOODHULL AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.86377225,-73.84166009,1028046.743,254012.7305
361129,512386,2015-10-22,0,18,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2355 WOODHULL AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.85986906,-73.84192547,1027975.904,252590.5162
364406,512780,2015-10-22,0,21,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1538 ALLERTON AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.86508646,-73.84184395,1027995.022,254491.4573
361039,512524,2015-10-22,0,12,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1530 MACE AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.86266612,-73.842044,1027941.281,253609.5342
362367,512241,2015-10-22,0,24,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2249 MICKLE AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.85919292,-73.84100003,1028232.344,252344.6391
508966,512528,2015-12-10,0,21,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1450 MACE AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031200,New York,40.86270301,-73.84402862,1027392.303,253621.9912
319105,512907,2015-10-13,0,30,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2736 BOUCK AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86636956,-73.85010741,1025708.601,254954.9196
319104,512907,2015-10-13,0,21,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2734 BOUCK AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86628587,-73.85010985,1025707.978,254924.4259
319103,512907,2015-10-13,0,15,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2732 BOUCK AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86595521,-73.85011949,1025705.518,254803.9511
319110,512907,2015-10-13,0,9,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1274 ARNOW AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.8672803,-73.85008086,1025715.376,255286.7506
509579,512853,2015-12-10,0,19,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2762 HERING AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86723573,-73.85370152,1024713.986,255268.8199
509546,512861,2015-12-10,0,16,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2732 YATES AVENUE,10469,Bronx,211,2,Bronx,13,80,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86645461,-73.85466781,1024447.196,254983.7811
